COL_8,COL_7,FOND_SC_CODE,COL_6,COL_5,COL_4,COL_3,SCHUL_KND_SC_CODE,COL_2,COL_1,ADRCD_NM,COL_FGR_SUM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,AVG_FGR_SUM,JU_ORG_CODE,PBAN_EXCP_YN,SP_SUM,SCHUL_CODE,SP_FGR_SUM,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,ADRCD_CD,COL_SUM,BNHH_YN,SCHUL_NM,_학교급,_시군구,DGHT_CRSE_SC_CODE,HS_KND_SC_NM,학생수,특수학급학생수,학급수,특수학급수
0,2,공립,,,,5,03,6,4,경상북도 포항시 북구,404(9),경상북도포항교육지원청,경상북도교육청,23.8,R100000619,N,2,S150003544,9,R100000001,16,4711311200,17(2),N,포항중학교,중학교,포항시북구,주간,,404,9,17,2
0,1,공립,,,,6,03,9,7,경상북도 포항시 북구,429(6),경상북도포항교육지원청,경상북도교육청,18.7,R100000619,N,1,S150003546,6,R100000001,16,4711311600,23(1),N,포항항도중학교,중학교,포항시북구,주간,,429,6,23,1
0,1,공립,,,,10,03,9,6,경상북도 포항시 북구,697(5),경상북도포항교육지원청,경상북도교육청,26.8,R100000619,N,1,S150003547,5,R100000001,16,4711312300,26(1),N,환호여자중학교,중학교,포항시북구,주간,,697,5,26,1
0,1,사립,,,,5,03,7,9,경상북도 포항시 북구,566(6),경상북도포항교육지원청,경상북도교육청,25.7,R100000619,N,1,S150003548,6,R100000001,16,4711325024,22(1),N,흥해중학교,중학교,포항시북구,주간,,566,6,22,1
0,2,공립,,,,8,03,7,10,경상북도 포항시 북구,689(10),경상북도포항교육지원청,경상북도교육청,25.5,R100000619,N,2,S150006321,10,R100000001,16,4711312100,27(2),N,장흥중학교,중학교,포항시북구,주간,,689,10,27,2
0,1,공립,,,,9,03,10,10,경상북도 포항시 북구,780(3),경상북도포항교육지원청,경상북도교육청,26.0,R100000619,N,1,S150006518,3,R100000001,16,4711312200,30(1),N,양덕중학교,중학교,포항시북구,주간,,780,3,30,1
0,0,공립,,,,3,25,3,3,경상북도 포항시 북구,205(0),경상북도포항교육지원청,경상북도교육청,22.8,R100000619,N,0,S150006527,0,R100000001,16,4711311200,9(0),N,포항중학교부설방송통신중학교,중학교,포항시북구,주간,,205,0,9,0
0,1,공립,,,,2,04,2,2,경상북도 포항시 북구,110(3),경상북도교육청,경상북도교육청,15.7,R100000001,N,1,S150000775,3,R100000001,16,4711334021,7(1),N,경북세무고등학교,고등학교,포항시북구,주간,특성화고등학교,110,3,7,1
0,0,사립,,,,9,04,8,9,경상북도 포항시 북구,594(0),경상북도교육청,경상북도교육청,22.8,R100000001,N,0,S150000793,0,R100000001,16,4711311800,26(0),N,대동고등학교,고등학교,포항시북구,주간,일반고등학교,594,0,26,0
0,0,사립,,,,9,04,8,9,경상북도 포항시 북구,590(0),경상북도교육청,경상북도교육청,22.7,R100000001,N,0,S150000805,0,R100000001,16,4711311700,26(0),N,동지고등학교,고등학교,포항시북구,주간,일반고등학교,590,0,26,0
0,0,사립,,,,9,04,8,9,경상북도 포항시 북구,570(0),경상북도교육청,경상북도교육청,21.9,R100000001,N,0,S150000806,0,R100000001,16,4711311700,26(0),N,동지여자고등학교,고등학교,포항시북구,주간,일반고등학교,570,0,26,0
0,0,사립,,,,4,04,4,4,경상북도 포항시 북구,233(0),경상북도교육청,경상북도교육청,19.4,R100000001,N,0,S150000868,0,R100000001,16,4711311800,12(0),N,세화고등학교,고등학교,포항시북구,주간,일반고등학교,233,0,12,0
0,0,사립,,,,9,04,8,9,경상북도 포항시 북구,563(0),경상북도교육청,경상북도교육청,21.7,R100000001,N,0,S150000941,0,R100000001,16,4711311800,26(0),N,유성여자고등학교,고등학교,포항시북구,주간,일반고등학교,563,0,26,0
0,0,사립,,,,2,04,2,2,경상북도 포항시 북구,84(0),경상북도교육청,경상북도교육청,14.0,R100000001,N,0,S150000956,0,R100000001,16,4711335000,6(0),N,포항보건고등학교,고등학교,포항시북구,주간,특성화고등학교,84,0,6,0
0,2,공립,,,,9,04,8,9,경상북도 포항시 북구,608(14),경상북도교육청,경상북도교육청,21.7,R100000001,N,2,S150000982,14,R100000001,16,4711311200,28(2),N,포항고등학교,고등학교,포항시북구,주간,일반고등학교,608,14,28,2
0,2,공립,,,,9,04,8,9,경상북도 포항시 북구,607(14),경상북도교육청,경상북도교육청,21.7,R100000001,N,2,S150000986,14,R100000001,16,4711311200,28(2),N,포항여자고등학교,고등학교,포항시북구,주간,일반고등학교,607,14,28,2
0,2,공립,,,,6,04,6,6,경상북도 포항시 북구,380(14),경상북도교육청,경상북도교육청,19.0,R100000001,N,2,S150000988,14,R100000001,16,4711311700,20(2),N,포항여자전자고등학교,고등학교,포항시북구,주간,특성화고등학교,380,14,20,2
0,0,사립,,,,7,04,6,7,경상북도 포항시 북구,453(0),경상북도교육청,경상북도교육청,22.7,R100000001,N,0,S150000989,0,R100000001,16,4711311800,20(0),N,포항영신고등학교,고등학교,포항시북구,주간,일반고등학교,453,0,20,0
0,0,사립,,,,4,04,4,4,경상북도 포항시 북구,271(0),경상북도교육청,경상북도교육청,22.6,R100000001,N,0,S150000990,0,R100000001,16,4711325050,12(0),N,포항예술고등학교,고등학교,포항시북구,주간,일반고등학교,271,0,12,0
0,0,사립,,,,9,04,8,9,경상북도 포항시 북구,575(0),경상북도교육청,경상북도교육청,22.1,R100000001,N,0,S150000994,0,R100000001,16,4711311800,26(0),N,포항중앙고등학교,고등학교,포항시북구,주간,일반고등학교,575,0,26,0
0,0,사립,,,,9,04,8,9,경상북도 포항시 북구,577(0),경상북도교육청,경상북도교육청,22.2,R100000001,N,0,S150000995,0,R100000001,16,4711311800,26(0),N,포항중앙여자고등학교,고등학교,포항시북구,주간,일반고등학교,577,0,26,0
0,0,공립,,,,9,04,7,7,경상북도 포항시 북구,430(0),경상북도교육청,경상북도교육청,18.7,R100000001,N,0,S150001018,0,R100000001,16,4711325024,23(0),N,포항흥해공업고등학교,고등학교,포항시북구,주간,특성화고등학교,430,0,23,0
0,0,공립,,,,4,04,4,4,경상북도 포항시 북구,175(0),경상북도교육청,경상북도교육청,14.6,R100000001,N,0,S150005434,0,R100000001,16,4711312400,12(0),N,한국해양마이스터고등학교,고등학교,포항시북구,주간,특수목적고등학교,175,0,12,0
0,3,공립,,,,9,04,8,9,경상북도 포항시 북구,617(17),경상북도교육청,경상북도교육청,21.3,R100000001,N,3,S150006137,17,R100000001,16,4711312000,29(3),N,두호고등학교,고등학교,포항시북구,주간,일반고등학교,617,17,29,3
0,2,공립,,,,9,04,9,9,경상북도 포항시 북구,626(13),경상북도교육청,경상북도교육청,21.6,R100000001,N,2,S150006138,13,R100000001,16,4711312100,29(2),N,포항장성고등학교,고등학교,포항시북구,주간,일반고등학교,626,13,29,2
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,54(3),경상북도경주교육지원청,경상북도교육청,7.7,R100000168,N,1,S150001144,3,R100000001,16,4713025029,7(1),N,감포초등학교,초등학교,경주시,,,54,3,7,1
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,50(0),경상북도경주교육지원청,경상북도교육청,8.3,R100000168,N,0,S150001146,0,R100000001,16,4713037026,6(0),N,강동초등학교,초등학교,경주시,,,50,0,6,0
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,64(0),경상북도경주교육지원청,경상북도교육청,10.7,R100000168,N,0,S150001149,0,R100000001,16,4713025631,6(0),N,건천초등학교,초등학교,경주시,,,64,0,6,0
0,2,공립,5.0,5.0,5.0,4,02,3,2,경상북도 경주시,585(12),경상북도경주교육지원청,경상북도교육청,22.5,R100000168,N,2,S150001150,12,R100000001,16,4713011400,26(2),N,경주초등학교,초등학교,경주시,,,585,12,26,2
0,1,공립,1.0,2.0,1.0,1,02,1,1,경상북도 경주시,122(6),경상북도경주교육지원청,경상북도교육청,15.3,R100000168,N,1,S150001153,6,R100000001,16,4713010300,8(1),N,계림초등학교,초등학교,경주시,,,122,6,8,1
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,52(0),경상북도경주교육지원청,경상북도교육청,8.7,R100000168,N,0,S150001155,0,R100000001,16,4713025934,6(0),N,괘릉초등학교,초등학교,경주시,,,52,0,6,0
0,1,공립,1.0,2.0,1.0,1,02,2,1,경상북도 경주시,102(2),경상북도경주교육지원청,경상북도교육청,11.3,R100000168,N,1,S150001157,2,R100000001,16,4713032028,9(1),N,나산초등학교,초등학교,경주시,,,102,2,9,1
0,1,공립,1.0,2.0,1.0,1,02,1,1,경상북도 경주시,110(4),경상북도경주교육지원청,경상북도교육청,13.8,R100000168,N,1,S150001158,4,R100000001,16,4713036027,8(1),N,나원초등학교,초등학교,경주시,,,110,4,8,1
0,0,공립,1.0,1.0,1.0,1,02,1,0,경상북도 경주시,34(0),경상북도경주교육지원청,경상북도교육청,6.8,R100000168,N,0,S150001159,0,R100000001,16,4713033028,5(0),N,내남초등학교,초등학교,경주시,,,34,0,5,0
0,0,공립,2.0,2.0,2.0,1,02,1,1,경상북도 경주시,156(0),경상북도경주교육지원청,경상북도교육청,17.3,R100000168,N,0,S150001168,0,R100000001,16,4713011800,9(0),N,동방초등학교,초등학교,경주시,,,156,0,9,0
0,2,공립,3.0,3.0,3.0,2,02,2,2,경상북도 경주시,315(13),경상북도경주교육지원청,경상북도교육청,18.5,R100000168,N,2,S150001170,13,R100000001,16,4713012600,17(2),N,동천초등학교,초등학교,경주시,,,315,13,17,2
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,42(8),경상북도경주교육지원청,경상북도교육청,6.0,R100000168,N,1,S150001172,8,R100000001,16,4713025627,7(1),N,모량초등학교,초등학교,경주시,,,42,8,7,1
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,40(0),경상북도경주교육지원청,경상북도교육청,6.7,R100000168,N,0,S150001175,0,R100000001,16,4713038028,6(0),N,모아초등학교,초등학교,경주시,,,40,0,6,0
0,2,공립,2.0,2.0,2.0,3,02,3,3,경상북도 경주시,302(12),경상북도경주교육지원청,경상북도교육청,17.8,R100000168,N,2,S150001177,12,R100000001,16,4713025922,17(2),N,모화초등학교,초등학교,경주시,,,302,12,17,2
0,1,공립,2.0,2.0,2.0,2,02,1,1,경상북도 경주시,193(3),경상북도경주교육지원청,경상북도교육청,17.5,R100000168,N,1,S150001181,3,R100000001,16,4713013100,11(1),N,불국사초등학교,초등학교,경주시,,,193,3,11,1
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,44(0),경상북도경주교육지원청,경상북도교육청,7.3,R100000168,N,0,S150001182,0,R100000001,16,4713025322,6(0),N,사방초등학교,초등학교,경주시,,,44,0,6,0
0,1,공립,2.0,3.0,2.0,2,02,1,1,경상북도 경주시,217(4),경상북도경주교육지원청,경상북도교육청,18.1,R100000168,N,1,S150001184,4,R100000001,16,4713025332,12(1),N,산대초등학교,초등학교,경주시,,,217,4,12,1
0,0,공립,1.0,0.0,1.0,1,02,1,1,경상북도 경주시,40(0),경상북도경주교육지원청,경상북도교육청,8.0,R100000168,N,0,S150001186,0,R100000001,16,4713013500,5(0),N,서라벌초등학교,초등학교,경주시,,,40,0,5,0
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,36(0),경상북도경주교육지원청,경상북도교육청,6.0,R100000168,N,0,S150001188,0,R100000001,16,4713025923,6(0),N,석계초등학교,초등학교,경주시,,,36,0,6,0
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,49(6),경상북도경주교육지원청,경상북도교육청,7.0,R100000168,N,1,S150001191,6,R100000001,16,4713010900,7(1),N,신라초등학교,초등학교,경주시,,,49,6,7,1
0,1,공립,1.0,1.0,1.0,0,02,1,1,경상북도 경주시,24(3),경상북도경주교육지원청,경상북도교육청,4.0,R100000168,N,1,S150001192,3,R100000001,16,4713035022,6(1),N,아화초등학교,초등학교,경주시,,,24,3,6,1
0,2,공립,2.0,2.0,2.0,2,02,2,1,경상북도 경주시,199(8),경상북도경주교육지원청,경상북도교육청,15.3,R100000168,N,2,S150001196,8,R100000001,16,4713025334,13(2),N,안강제일초등학교,초등학교,경주시,,,199,8,13,2
0,0,공립,1.0,1.0,1.0,1,02,1,0,경상북도 경주시,29(0),경상북도경주교육지원청,경상북도교육청,5.8,R100000168,N,0,S150001197,0,R100000001,16,4713025333,5(0),N,안강초등학교,초등학교,경주시,,,29,0,5,0
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,43(0),경상북도경주교육지원청,경상북도교육청,7.2,R100000168,N,0,S150001198,0,R100000001,16,4713032021,6(0),N,양남초등학교,초등학교,경주시,,,43,0,6,0
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,41(4),경상북도경주교육지원청,경상북도교육청,5.9,R100000168,N,1,S150001201,4,R100000001,16,4713037031,7(1),N,양동초등학교,초등학교,경주시,,,41,4,7,1
0,0,공립,1.0,1.0,0.0,1,02,1,1,경상북도 경주시,26(0),경상북도경주교육지원청,경상북도교육청,5.2,R100000168,N,0,S150001202,0,R100000001,16,4713031521,5(0),N,양북초등학교,초등학교,경주시,,,26,0,5,0
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,54(5),경상북도경주교육지원청,경상북도교육청,7.7,R100000168,N,1,S150001206,5,R100000001,16,4713025927,7(1),N,연안초등학교,초등학교,경주시,,,54,5,7,1
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,45(0),경상북도경주교육지원청,경상북도교육청,7.5,R100000168,N,0,S150001207,0,R100000001,16,4713025933,6(0),N,영지초등학교,초등학교,경주시,,,45,0,6,0
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,32(0),경상북도경주교육지원청,경상북도교육청,5.3,R100000168,N,0,S150001209,0,R100000001,16,4713025328,6(0),N,옥산초등학교,초등학교,경주시,,,32,0,6,0
0,3,공립,2.0,3.0,3.0,2,02,2,1,경상북도 경주시,294(18),경상북도경주교육지원청,경상북도교육청,18.4,R100000168,N,3,S150001213,18,R100000001,16,4713012500,16(3),N,용강초등학교,초등학교,경주시,,,294,18,16,3
0,1,공립,5.0,5.0,4.0,4,02,4,4,경상북도 경주시,615(6),경상북도경주교육지원청,경상북도교육청,22.8,R100000168,N,1,S150001216,6,R100000001,16,4713012400,27(1),N,용황초등학교,초등학교,경주시,,,615,6,27,1
0,2,공립,2.0,2.0,3.0,2,02,1,2,경상북도 경주시,174(10),경상북도경주교육지원청,경상북도교육청,12.4,R100000168,N,2,S150001218,10,R100000001,16,4713010700,14(2),N,월성초등학교,초등학교,경주시,,,174,10,14,2
0,0,공립,8.0,8.0,7.0,5,02,5,5,경상북도 경주시,941(0),경상북도경주교육지원청,경상북도교육청,24.8,R100000168,N,0,S150001219,0,R100000001,16,4713012400,38(0),N,유림초등학교,초등학교,경주시,,,941,0,38,0
0,1,공립,0.0,1.0,0.0,1,02,1,1,경상북도 경주시,14(2),경상북도경주교육지원청,경상북도교육청,2.8,R100000168,N,1,S150001221,2,R100000001,16,4713034026,5(1),N,의곡초등학교,초등학교,경주시,,,14,2,5,1
0,1,공립,3.0,3.0,3.0,2,02,2,2,경상북도 경주시,272(6),경상북도경주교육지원청,경상북도교육청,17.0,R100000168,N,1,S150001229,6,R100000001,16,4713025921,16(1),N,입실초등학교,초등학교,경주시,,,272,6,16,1
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 경주시,90(4),경상북도경주교육지원청,경상북도교육청,12.9,R100000168,N,1,S150001232,4,R100000001,16,4713038025,7(1),N,천북초등학교,초등학교,경주시,,,90,4,7,1
0,0,공립,1.0,1.0,1.0,1,02,1,0,경상북도 경주시,31(0),경상북도경주교육지원청,경상북도교육청,6.2,R100000168,N,0,S150001235,0,R100000001,16,4713025625,5(0),N,천포초등학교,초등학교,경주시,,,31,0,5,0
0,0,공립,6.0,6.0,7.0,6,02,7,6,경상북도 경주시,788(0),경상북도경주교육지원청,경상북도교육청,20.7,R100000168,N,0,S150001238,0,R100000001,16,4713036023,38(0),N,현곡초등학교,초등학교,경주시,,,788,0,38,0
0,1,공립,1.0,1.0,1.0,0,02,1,0,경상북도 경주시,26(4),경상북도경주교육지원청,경상북도교육청,5.2,R100000168,N,1,S150001240,4,R100000001,16,4713012200,5(1),N,화랑초등학교,초등학교,경주시,,,26,4,5,1
0,1,공립,10.0,11.0,11.0,9,02,8,8,경상북도 경주시,1459(9),경상북도경주교육지원청,경상북도교육청,25.2,R100000168,N,1,S150001243,9,R100000001,16,4713012500,58(1),N,황남초등학교,초등학교,경주시,,,1459,9,58,1
0,3,공립,4.0,3.0,3.0,2,02,2,2,경상북도 경주시,391(16),경상북도경주교육지원청,경상북도교육청,20.6,R100000168,N,3,S150001244,16,R100000001,16,4713012500,19(3),N,황성초등학교,초등학교,경주시,,,391,16,19,3
0,0,공립,4.0,3.0,3.0,3,02,2,2,경상북도 경주시,273(0),경상북도경주교육지원청,경상북도교육청,16.1,R100000168,N,0,S150001245,0,R100000001,16,4713010800,17(0),N,흥무초등학교,초등학교,경주시,,,273,0,17,0
0,1,공립,5.0,4.0,4.0,2,02,3,2,경상북도 경주시,400(8),경상북도경주교육지원청,경상북도교육청,19.0,R100000168,N,1,S150006303,8,R100000001,16,4713036027,21(1),N,금장초등학교,초등학교,경주시,,,400,8,21,1
0,1,공립,2.0,1.0,2.0,3,02,3,2,경상북도 경주시,244(3),경상북도경주교육지원청,경상북도교육청,17.4,R100000168,N,1,S150006630,3,R100000001,16,4713025626,14(1),N,화천초등학교,초등학교,경주시,,,244,3,14,1
0,1,공립,,,,1,03,1,1,경상북도 경주시,36(2),경상북도경주교육지원청,경상북도교육청,9.0,R100000168,N,1,S150001122,2,R100000001,16,4713025000,4(1),N,감포중학교,중학교,경주시,주간,,36,2,4,1
0,1,공립,,,,7,03,6,5,경상북도 경주시,475(4),경상북도경주교육지원청,경상북도교육청,25.0,R100000168,N,1,S150001123,4,R100000001,16,4713011500,19(1),N,경주여자중학교,중학교,경주시,주간,,475,4,19,1
0,0,사립,,,,5,03,5,5,경상북도 경주시,399(0),경상북도경주교육지원청,경상북도교육청,26.6,R100000168,N,0,S150001124,0,R100000001,16,4713010500,15(0),N,경주중학교,중학교,경주시,주간,,399,0,15,0
